SIC5L1;SIC5L2;SIC5L3;SIC5L4;SIC5L5;SIC7L1;SIC7L2;SIC7L3;SIC7L4;SIC7L5 ;Level 5 text description
9;91;911;9110;91101;O;84;841;8412;84121;Administration of potable water supply programmes at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Administration of waste collection and disposal operations at National Government level (for sewage, refuse disposal and remediation activities, see divisions 37, 38, 39)
9;91;911;9110;91101;O;84;841;8412;84121;Distribution of public grants to artists at National Government level (for compulsory social security activities, see 8430)
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of culture programmes at National Government level (for operation of museums and other cultural institutions, see 9102) (for activities of libraries and archives (private, public or government operated), see 9101)
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of education programmes at National Government level (for education activities, see division 85)
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of environment programmes at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of health programmes at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of housing programmes at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of R and D culture policies at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of R and D education policies at National Government level (for education activities, see division 85)
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of R and D environment programmes at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of R and D health policies at National Government level (for human health-related activities, see division 86)
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of R and D housing programmes at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of R and D recreation programmes at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of R and D social service at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of R and D sport programmes at National Government level (for sporting or other recreational activities, see division 93)
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of recreation programmes at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of social services at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Public administration of sport programmes at National Government level (for sporting or other recreational activities, see division 93)
9;91;911;9110;91101;O;84;841;8412;84121;Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Sponsoring of recreational and cultural activities at National Government level
9;91;911;9110;91101;O;84;841;8412;84121;Early childhood development unit administration
9;91;911;9110;91101;O;84;841;8412;84121;Environment commission administration (regulatory)
9;91;911;9110;91101;O;84;841;8412;84121;Occupational safety and health regulation
9;91;911;9110;91101;O;84;841;8412;84121;Pollution monitoring policy services
9;91;911;9110;91101;O;84;841;8412;84121;Public utility regulation by national government department
9;91;911;9110;91102;O;84;841;8412;84122;Administration of environmental protection programmes at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Administration of housing programmes at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Administration of potable water supply programmes at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Administration of waste collection and disposal operations at Regional Government level (for sewage, refuse disposal and remediation activities, see divisions 37, 38, 39)
9;91;911;9110;91102;O;84;841;8412;84122;Distribution of public grants to artists at Regional Government level (for compulsory social security activities, see 8430)
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of culture programmes at Regional Government level (for operation of museums and other cultural institutions, see 9102) (for activities of libraries and archives (private, public or government operated), see 9101)
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of education programmes at Regional Government level (for education activities, see division 85)
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of environment programmes at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of health programmes at Regional Government level (for human health-related activities, see division 86)
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of housing programmes at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of R and D culture policies at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of R and D education policies at Regional Government level (for education activities, see division 85)
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of R and D environment programmes at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of R and D health policies at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of R and D housing programmes at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of R and D recreation programmes at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of R and D social service at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of R and D sport programmes at Regional Government level (for sporting or other recreational activities, see division 93)
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of recreation programmes at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of social services at Regional Government level
9;91;911;9110;91102;O;84;841;8412;84122;Public administration of sport programmes at Regional Government level (for sporting or other recreational activities, see division 93)
9;91;911;9110;91102;O;84;841;8412;84122;Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security at Provincial Government level
9;91;911;9110;91102;O;84;841;8412;84122;Sponsoring of recreational and cultural activities at Regional Government level
9;91;911;9110;91101;O;84;841;8412;84122;Public utility regulation by provincial government department
9;91;913;9130;91300;O;84;841;8412;84123;Administration of environmental protection programmes at Local Government level
9;91;913;9130;91300;O;84;841;8412;84123;Administration of housing programmes at Local Government level
9;91;913;9130;91300;O;84;841;8412;84123;Administration of potable water supply programmes at Local Government level
9;91;913;9130;91300;O;84;841;8412;84123;Administration of waste collection and disposal operations at Local Government level (for sewage, refuse disposal and remediation activities, see divisions 37, 38, 39)
9;91;913;9130;91300;O;84;841;8412;84123;Distribution of public grants to artists at Local Government level (for compulsory social security activities, see 8430)
9;91;913;9130;91300;O;84;841;8412;84123;Public administration of culture programmes at Local Government level (for operation of museums and other cultural institutions, see 9102) (for activities of libraries and archives (private, public or government operated), see 9101)
9;91;913;9130;91300;O;84;841;8412;84123;Public administration of education programmes at Local Government level (for education activities, see division 85)
9;91;913;9130;91300;O;84;841;8412;84123;Public administration of environment programmes at Local level
9;91;913;9130;91300;O;84;841;8412;84123;Public administration of health programmes at Local Government level (for human health-related activities, see division 86)
9;91;913;9130;91300;O;84;841;8412;84123;Public administration of housing programmes at Local Government level
9;91;913;9130;91300;O;84;841;8412;84123;Public administration of R and D education policies at local Government level (for education activities, see division 85)
